name,state_abbr,lat,long,pop_estimate_2022,county_fips,division,full_name,place_fips,sum_lev,lsadc,display_name,address,url
"Mecklenburg","VA","36.6872563","-78.3689592","30319","117","5","Mecklenburg County","","50","06","Mecklenburg County","76-134 Bank St, Boydton, VA 23917, USA","https://va-mecklenburgcounty.civicplus.com"
"Medford","MA","42.4238438","-71.1092309","59659","","1","Medford city","39835","160","25","City of Medford","85 George P Hassett Dr, Medford, MA 02155, USA","https://www.medfordma.org/"
"Meggett","SC","32.6896589","-80.2575847","1390","","5","Meggett town","45790","160","43","Town of Meggett","4776 SC-165, Hollywood, SC 29449, USA","https://www.townofmeggettsc.org/"
"Memphis","TN","35.1090176","-89.9665654","633104","","6","Memphis city","48000","160","25","City of Memphis","125 N Main St, Memphis, TN 38103, USA","https://www.memphistn.gov/"
"Michigan","MI","44.8441768","-85.6604907","10077331","","3","Michigan","","40","00","Michigan","","https://www.michigan.gov"
"Middlesex","VA","37.6069753","-76.5280819","10625","119","5","Middlesex County","","50","06","Middlesex County","877 General Puller Hwy, Saluda, VA 23149, USA","https://www.co.middlesex.va.us/"
"Milford","MA","42.1586917","-71.5214188","30379","27","1","Milford town","41165","60","43","Town of Milford","","https://www.milfordma.gov/"
"Milwaukee","WI","43.0633484","-87.9666952","577222","","3","Milwaukee city","53000","160","25","City of Milwaukee","200 E Wells St, Milwaukee, WI 53202, USA","https://www.milwaukee.gov/"
"Moncks Corner","SC","33.180703","-80.0071972","13297","","5","Moncks Corner town","47275","160","43","Town of Moncks Corner","1003 US-52, Moncks Corner, SC 29461, USA","https://monckscornersc.gov/"
"Montgomery","MD","39.1373815","-77.2030633","1062061","31","5","Montgomery County","","50","06","Montgomery County","","http://www.montgomerycountymd.gov/"
"Montgomery","VA","37.1755376","-80.3877942","99721","121","5","Montgomery County","","50","06","Montgomery County","755 Roanoke St, Christiansburg, VA 24073, USA","https://www.montgomerycountyva.gov/"
"Mount Pleasant","SC","32.8083816","-79.8650382","90801","","5","Mount Pleasant town","48535","160","43","Town of Mount Pleasant","100 Ann Edwards Ln, Mt Pleasant, SC 29464, USA","http://www.tompsc.com"
"Mullins","SC","34.2039757","-79.2536392","4026","","5","Mullins city","48805","160","25","City of Mullins","614 W Marion St, Mullins, SC 29574, USA","https://www.mullinssc.us/"
"Myrtle Beach","SC","33.7103895","-78.8860241","35682","","5","Myrtle Beach city","49075","160","25","City of Myrtle Beach","937 Broadway St, Myrtle Beach, SC 29577, USA","https://www.cityofmyrtlebeach.com/"
"Napa","CA","38.2978718","-122.3007407","79246","","9","Napa city","50258","160","25","City of Napa","955 School St, Napa, CA 94559, USA","http://www.cityofnapa.org/"
"Nassau","NY","40.7296118","-73.5894144","1395774","59","2","Nassau County","","50","06","Nassau County","1550 Franklin Ave, Mineola, NY 11501, USA","http://www.nassaucountyny.gov/"
"Nelson","VA","37.7890795","-78.8834397","14775","125","5","Nelson County","","50","06","Nelson County","84 Courthouse Square, Lovingston, VA 22949, USA","https://www.nelsoncounty-va.gov/"
"New Ellenton","SC","33.4196102","-81.6824136","2210","","5","New Ellenton town","49705","160","43","Town of New Ellenton","200 Main St, New Ellenton, SC 29809, USA","https://newellentonsc.com/"
"New Kent","VA","37.5101601","-76.9993305","22945","127","5","New Kent County","","50","06","New Kent County","","https://www.co.new-kent.va.us/"
"New Mexico","NM","34.4346843","-106.1316181","2117522","","8","New Mexico","","40","00","New Mexico","","https://www.nm.gov/"
"New Philadelphia","OH","40.4864844","-81.4401512","17677","","3","New Philadelphia city","55216","160","25","City of New Philadelphia","150 E High Ave, New Philadelphia, OH 44663, USA","http://www.newphilaoh.com/"
"New York","NY","40.6627117","-73.9386769","8804190","","2","New York city","51000","160","25","City of New York","City Hall Park, New York, NY 10007, USA","https://www.nyc.gov"
"Newberry","SC","34.2822542","-81.6014605","10691","","5","Newberry city","49570","160","25","City of Newberry","","https://www.cityofnewberry.com/"
"Newberry","SC","34.2898805","-81.5996761","37719","71","5","Newberry County","","50","06","Newberry County","1330 College St, Newberry, SC 29108, USA","https://www.newberrycounty.gov/"
"Newport News","VA","37.0761357","-76.5219802","186247","","5","Newport News city","56000","160","25","City of Newport News","2400 Washington Ave, Newport News, VA 23607, USA","http://www.nnva.gov"
"Ninety Six","SC","34.1696886","-82.0238496","2076","","5","Ninety Six town","50290","160","43","Town of Ninety Six","120 Main St E, Ninety Six, SC 29666, USA","https://www.ninetysixsc.gov/?page_id=110"
"Norfolk","VA","36.9230149","-76.2446413","238005","","5","Norfolk city","57000","160","25","City of Norfolk","810 Union St, Norfolk, VA 23510, USA","http://www.norfolk.gov"
"North Augusta","SC","33.5214108","-81.9547814","24379","","5","North Augusta city","50695","160","25","City of North Augusta","100 Georgia Ave, North Augusta, SC 29841, USA","http://www.northaugustasc.gov/"
"North Charleston","SC","32.9178812","-80.065","114852","","5","North Charleston city","50875","160","25","City of North Charleston","2500 City Hall Ln, North Charleston, SC 29406, USA","http://www.northcharleston.org/"
"North Myrtle Beach","SC","33.8024705","-78.7516273","18790","","5","North Myrtle Beach city","51280","160","25","City of North Myrtle Beach","1018 2nd Ave S, North Myrtle Beach, SC 29582, USA","https://www.nmb.us/"
"Northumberland","VA","37.8569736","-76.3796872","11839","133","5","Northumberland County","","50","06","Northumberland County","72 Monument Pl, Heathsville, VA 22473, USA","https://www.co.northumberland.va.us/"
"Nottoway","VA","37.1411668","-78.0538655","15642","135","5","Nottoway County","","50","06","Nottoway County","344 W Court House Rd, Nottoway Court House, VA 23955, USA","https://www.nottoway.org/"
"Oakland","FL","28.552076","-81.636676","3516","","5","Oakland town","50525","160","43","Town of Oakland","220 N Tubb St, Oakland, FL 34760, USA","http://oaklandfl.gov/"
"Oconee","SC","34.7487656","-83.0615395","78607","73","5","Oconee County","","50","06","Oconee County","415 S Pine St, Walhalla, SC 29691, USA","https://oconeesc.com"
"Ogden","UT","41.2283911","-111.9681469","87321","","8","Ogden city","55980","160","25","City of Ogden","2549 S Washington Blvd, Ogden, UT 84401, USA","http://www.ogdencity.com/"
"Ohio","OH","40.4149297","-82.7119975","11799448","","3","Ohio","","40","00","Ohio","","https://ohio.gov"
"Ohio","WV","40.100323","-80.6199004","42425","69","5","Ohio County","","50","06","Ohio County","1500 Chapline St # 215, Wheeling, WV 26003, USA","https://www.ohiocountywv.gov/"
"Oklahoma City","OK","35.4670795","-97.5136565","681054","","7","Oklahoma City city","55000","160","25","City of Oklahoma City","200 N Walker Ave, Oklahoma City, OK 73102, USA","http://www.okc.gov/"
"Orange","VA","38.2493265","-78.0110923","36254","137","5","Orange County","","50","06","Orange County","112 W Main St, Orange, VA 22960, USA","http://orangecountyva.gov"
"Orange","VA","38.2478452","-78.1131865","4880","","5","Orange town","59496","160","43","Town of Orange","Orange, VA 22960, USA","http://www.townoforangeva.org"
"Orangeburg","SC","33.4917822","-80.8673878","13240","","5","Orangeburg city","53080","160","25","City of Orangeburg","","https://www.orangeburg.sc.us/"
"Orangeburg","SC","33.436135","-80.8029131","84223","75","5","Orangeburg County","","50","06","Orangeburg County","1437 Amelia St #200, Orangeburg, SC 29115, USA","http://www.orangeburgcounty.org/"
"Pacolet","SC","34.9053737","-81.7637122","2274","","5","Pacolet town","53845","160","43","Town of Pacolet","180 Montgomery Ave, Pacolet, SC 29372, USA","https://www.townofpacolet.com/"
"Pageland","SC","34.7718922","-80.3892913","2456","","5","Pageland town","54025","160","43","Town of Pageland","307 E McGregor St, Pageland, SC 29728, USA","http://townofpageland.com/"
"Palm Beach","FL","26.6491257","-80.4483542","1492191","99","5","Palm Beach County","","50","06","Palm Beach County","14200 Okeechobee Blvd, Loxahatchee, FL 33470, USA","https://discover.pbcgov.org/"
"Pamplico","SC","33.9950213","-79.5706153","1061","","5","Pamplico town","54340","160","43","Town of Pamplico","","https://www.townofpamplico.com/"
"Patrick","VA","36.6671385","-80.286413","17608","141","5","Patrick County","","50","06","Patrick County","106 Rucker St #218, Stuart, VA 24171, USA","https://www.co.patrick.va.us/"
"Pelzer","SC","34.6436477","-82.4600739","1344","","5","Pelzer town","55465","160","43","Town of Pelzer","","https://townofpelzer.us/"
"Pendleton","SC","34.6422432","-82.7791119","3489","","5","Pendleton town","55645","160","43","Town of Pendleton","310 Greenville St, Pendleton, SC 29670, USA","http://www.townofpendleton.org/"
"Petersburg","VA","37.2047302","-77.3923681","33458","","5","Petersburg city","61832","160","25","City of Petersburg","135 N Union St, Petersburg, VA 23803, USA","http://www.petersburgva.gov/"
"Philadelphia","PA","40.0093755","-75.1333459","1603797","","2","Philadelphia city","60000","160","25","City of Philadelphia","1400 John F Kennedy Blvd, Philadelphia, PA 19107, USA","http://www.phila.gov/"
"Phoenix","AZ","33.5721544","-112.0901324","1608139","","8","Phoenix city","55000","160","25","City of Phoenix","200 W Washington St, Phoenix, AZ 85003, USA","http://www.phoenix.gov"
"Pickens","SC","34.885741","-82.7102018","3388","","5","Pickens city","56140","160","25","City of Pickens","219 Pendleton St, Pickens, SC 29671, USA","https://www.cityofpickens.com/"
"Pickens","SC","34.8853677","-82.7233774","131404","77","5","Pickens County","","50","06","Pickens County","222 McDaniel Ave # B2, Pickens, SC 29671, USA","http://www.co.pickens.sc.us/"
"Pinckney","MI","42.4553967","-83.9410754","2415","","3","Pinckney village","64140","160","47","Village of Pinckney","220 S Howell St, Pinckney, MI 48169, USA","https://villageofpinckney.org/"
"Pine Ridge","SC","33.9023066","-81.0925912","2167","","5","Pine Ridge town","56950","160","43","Town of Pine Ridge","2757 Fish Hatchery Rd, West Columbia, SC 29172, USA","http://www.townofpineridgesc.com/"
"Pittsburgh","PA","40.4397753","-79.9763331","302971","","2","Pittsburgh city","61000","160","25","City of Pittsburgh","414 Grant St, Pittsburgh, PA 15219, USA","http://www.pittsburghpa.gov"
"Pittsylvania","VA","36.8217206","-79.3985019","60501","143","5","Pittsylvania County","","50","06","Pittsylvania County","1 Center St, Chatham, VA 24531, USA","http://www.pittsylvaniacountyva.gov"
"Poquoson","VA","37.1283599","-76.3035337","12460","","5","Poquoson city","63768","160","25","City of Poquoson","","https://www.ci.poquoson.va.us/"
"Port Royal","SC","32.3553711","-80.700252","14220","","5","Port Royal town","58030","160","43","Town of Port Royal","700 Paris Ave, Port Royal, SC 29935, USA","https://www.portroyal.org/"
"Portland","OR","45.5369506","-122.649971","652503","","9","Portland city","59000","160","25","City of Portland","","https://www.portland.gov"
"Portsmouth","VA","36.8593388","-76.3569725","97915","","5","Portsmouth city","64000","160","25","City of Portsmouth","801 Crawford St, Portsmouth, VA 23704, USA","http://www.portsmouthva.gov"
"Powhatan","VA","37.5494041","-77.9128553","30333","145","5","Powhatan County","","50","06","Powhatan County","3834 Old Buckingham Rd, Powhatan, VA 23139, USA","http://www.powhatanva.gov"
"Prince Edward","VA","37.2248813","-78.4329574","21849","147","5","Prince Edward County","","50","06","Prince Edward County","","https://www.co.prince-edward.va.us/"
"Prince George","VA","37.1873255","-77.2209931","43010","149","5","Prince George County","","50","06","Prince George County","6450 Administration Dr, Prince George, VA 23875, USA","https://www.princegeorgecountyva.gov/"
"Prosperity","SC","34.2133723","-81.528386","1178","","5","Prosperity town","58705","160","43","Town of Prosperity","305 N Main St, Prosperity, SC 29127, USA","http://www.prosperitysc.com/"
"Pulaski","VA","37.0633853","-80.7134439","33800","155","5","Pulaski County","","50","06","Pulaski County","143 3rd St NW #1, Pulaski, VA 24301, USA","http://www.pulaskicounty.org/"
"Pulaski","VA","37.0527704","-80.7619186","8985","","5","Pulaski town","64880","160","43","Town of Pulaski","42 1st St NW, Pulaski, VA 24301, USA","http://www.pulaskitown.org"
"Purcellville","VA","39.1374984","-77.7113926","8929","","5","Purcellville town","65008","160","43","Town of Purcellville","221 S. Nursery Ave., Purcellville, VA 20132, USA","http://www.purcellvilleva.gov"
"Radford","VA","37.1201194","-80.5591473","16070","","5","Radford city","65392","160","25","City of Radford","10 Robertson St, Radford, VA 24141, USA","https://www.radfordva.gov/"
"Raleigh","NC","35.8302035","-78.641493","467665","","5","Raleigh city","55000","160","25","City of Raleigh","","https://raleighnc.gov"
"Rappahannock","VA","38.6845215","-78.1688241","7348","157","5","Rappahannock County","","50","06","Rappahannock County","3 Library Rd, Washington, VA 22747, USA","http://rappahannockcountyva.gov"
"Ravenel","SC","32.7762776","-80.2319478","2542","","5","Ravenel town","59020","160","43","Town of Ravenel","5962 SC-165 #100, Ravenel, SC 29470, USA","http://www.townofravenel.com/"
"Reidville","SC","34.8658052","-82.1106395","1634","","5","Reidville town","59425","160","43","Town of Reidville","7304 Reidville Rd, Reidville, SC 29375, USA","https://www.townofreidvillesc.com/"
"Richland","SC","34.0290952","-80.8980371","416147","79","5","Richland County","","50","06","Richland County","2020 Hampton St, Columbia, SC 29204, USA","http://www.richlandcountysc.gov/"
"Richlands","VA","37.0880225","-81.8104162","5261","","5","Richlands town","66928","160","43","Town of Richlands","200 Washington Square, Richlands, VA 24641, USA","https://www.richlands-va.gov/"
"Richmond","VA","37.531399","-77.4760085","226610","","5","Richmond city","67000","160","25","City of Richmond","900 E Broad St, Richmond, VA 23219, USA","https://rva.gov"
"Richmond","VA","37.9428936","-76.7305609","8923","159","5","Richmond County","","50","06","Richmond County","5860 Richmond Rd, Warsaw, VA 22572, USA","http://www.co.richmond.va.us"
"Ridgeland","SC","32.468844","-80.9211249","3758","","5","Ridgeland town","60280","160","43","Town of Ridgeland","1 Town Sq, Ridgeland, SC 29936, USA","http://www.ridgelandsc.gov/"
"Ridgeville","SC","33.0900329","-80.3072332","1672","","5","Ridgeville town","60370","160","43","Town of Ridgeville","105 School St, Ridgeville, SC 29472, USA","https://ridgevillegov.com/"
"Roanoke","VA","37.278458","-79.9581739","100011","","5","Roanoke city","68000","160","25","City of Roanoke","215 Church Ave SW # 456, Roanoke, VA 24011, USA","https://www.roanokeva.gov"
"Rochester","NY","43.1699272","-77.6168907","211328","","2","Rochester city","63000","160","25","City of Rochester","30 Church St, Rochester, NY 14614, USA","http://www.cityofrochester.gov/"
"Rochester Hills","MI","42.6634835","-83.1591955","76300","","3","Rochester Hills city","69035","160","25","City of Rochester Hills","1000 Rochester Hills Dr, Rochester Hills, MI 48309, USA","http://www.rochesterhills.org/"
"Rock Hill","SC","34.9430917","-81.0206451","74372","","5","Rock Hill city","61405","160","25","City of Rock Hill","155 Johnston St, Rock Hill, SC 29730, USA","http://www.cityofrockhill.com/"
"Rockbridge","VA","37.8145174","-79.4477537","22650","163","5","Rockbridge County","","50","06","Rockbridge County","150 S Main St, Lexington, VA 24450, USA","https://www.co.rockbridge.va.us/"
